open,high,low,close,volume
2490.0,2498.8,2487.0,2490.6,7256.0
2490.3,2493.0,2485.1,2486.9,11696.0
2486.8,2487.9,2482.3,2487.9,6469.0
2486.8,2487.9,2481.4,2482.6,7890.0
2482.6,2484.7,2482.6,2482.7,3804.0
2483.2,2489.8,2483.2,2488.4,4207.0
2488.4,2490.0,2488.1,2490.0,3493.0
2489.3,2491.0,2489.3,2490.7,5114.0
2490.7,2497.6,2489.7,2492.0,28061.0
2491.8,2493.5,2490.0,2491.8,7193.0
2492.0,2492.0,2490.0,2490.6,5009.0
2490.5,2496.0,2489.4,2496.0,14076.0
2496.0,2496.0,2491.6,2492.0,2602.0
2492.0,2492.0,2488.9,2489.9,2454.0
2489.9,2491.9,2488.9,2490.0,5562.0
2490.0,2490.0,2485.0,2485.4,3267.0
2485.4,2486.5,2485.0,2485.7,2249.0
2485.7,2488.6,2485.0,2488.4,4247.0
2488.4,2489.9,2487.9,2489.8,2092.0
2489.8,2489.9,2488.0,2488.6,795.0
2488.6,2488.7,2486.3,2487.8,506.0
2487.8,2487.8,2485.0,2485.0,3904.0
2485.0,2486.0,2483.0,2484.9,1276.0
2484.9,2487.1,2483.5,2484.7,2241.0
2484.7,2485.1,2483.5,2484.8,872.0
2484.8,2487.4,2484.8,2487.1,781.0
2487.1,2488.0,2485.8,2487.5,739.0
2487.6,2488.8,2487.0,2488.0,1720.0
2488.0,2489.5,2487.6,2489.1,1186.0
2489.1,2489.5,2485.0,2485.4,1539.0
2485.4,2487.3,2485.0,2487.3,1266.0
2487.3,2488.8,2486.4,2488.6,812.0
2488.6,2489.9,2487.8,2489.9,953.0
2490.0,2490.3,2488.5,2489.5,6768.0
2489.5,2491.0,2487.6,2489.6,4794.0
2489.6,2489.6,2488.7,2489.0,254.0
2489.0,2492.5,2488.7,2491.0,18538.0
2491.0,2494.0,2488.6,2491.0,37654.0
2491.0,2500.3,2491.0,2499.6,51688.0
2499.3,2503.0,2497.0,2499.0,40718.0
2499.0,2501.0,2496.1,2496.1,33067.0
2497.0,2499.3,2496.0,2497.4,23562.0
2497.4,2498.4,2495.0,2497.0,2445.0
2497.0,2499.5,2496.3,2497.6,10873.0
2497.6,2498.5,2496.8,2498.0,2799.0
2498.0,2498.0,2495.1,2495.9,1030.0
2495.9,2496.3,2495.0,2495.0,836.0
2495.0,2495.0,2494.0,2495.0,2510.0
2495.0,2495.0,2492.6,2495.0,8575.0
2495.0,2495.0,2494.1,2494.8,517.0
2494.8,2495.0,2493.4,2494.7,1890.0
2494.7,2495.0,2493.6,2495.0,920.0
2495.0,2495.0,2492.7,2492.8,2968.0
2492.8,2495.0,2492.8,2494.8,908.0
2494.8,2494.8,2493.2,2494.4,554.0
2494.4,2494.9,2493.8,2494.5,901.0
2494.5,2495.0,2494.0,2494.9,1089.0
2494.9,2495.0,2492.7,2493.7,1151.0
2493.7,2493.8,2490.3,2491.8,4427.0
2491.8,2492.9,2490.7,2491.9,1251.0
2491.9,2493.5,2490.7,2492.2,33449.0
2492.2,2493.1,2491.7,2492.0,1481.0
2492.0,2493.7,2491.6,2492.5,2706.0
2492.5,2493.0,2490.8,2491.7,1424.0
2491.7,2491.7,2487.7,2488.4,4397.0
2488.4,2489.1,2487.4,2488.3,936.0
2488.5,2491.5,2488.1,2491.1,2441.0
2491.1,2491.9,2489.5,2490.0,2951.0
