open,high,low,close,volume
276.2,277.25,276.2,276.6,186849.0
276.65,277.05,276.35,276.9,228631.0
277.0,277.05,276.35,276.65,137822.0
276.65,277.25,276.6,277.1,97483.0
277.2,277.2,276.9,276.95,94836.0
277.05,277.35,276.9,277.15,106055.0
277.15,277.2,276.8,277.2,85954.0
277.2,277.2,277.0,277.05,111143.0
277.0,277.05,276.25,276.45,394460.0
276.45,276.55,276.2,276.5,154889.0
276.55,276.65,276.45,276.5,88777.0
276.5,276.65,276.05,276.45,230287.0
276.45,276.7,276.4,276.7,88157.0
276.65,276.75,276.5,276.55,67934.0
276.55,276.75,276.5,276.65,64581.0
276.7,276.85,276.6,276.65,60472.0
276.75,276.8,276.6,276.75,42701.0
276.75,276.85,276.65,276.65,54168.0
276.75,276.9,276.6,276.65,77465.0
276.65,276.8,276.6,276.7,56416.0
276.65,276.85,276.65,276.65,67513.0
276.65,276.8,276.4,276.55,128568.0
276.5,276.6,276.4,276.45,67967.0
276.5,276.6,276.4,276.45,73685.0
276.55,276.7,276.35,276.7,70678.0
276.7,277.35,276.6,277.25,136649.0
277.25,277.85,277.1,277.65,139841.0
277.7,277.75,277.5,277.6,130161.0
277.6,277.95,277.55,277.85,106918.0
277.9,278.35,277.8,278.0,222640.0
277.9,278.0,277.25,277.55,489538.0
277.55,277.7,277.0,277.35,566877.0
277.45,277.75,277.35,277.75,90212.0
277.75,278.0,277.6,277.7,118448.0
277.75,277.9,277.7,277.8,56511.0
277.8,277.85,277.0,277.2,673582.0
277.15,277.35,277.1,277.25,75879.0
277.3,277.5,277.2,277.45,51565.0
277.45,277.5,277.15,277.2,79616.0
277.2,277.4,276.9,277.35,284401.0
277.35,277.35,277.1,277.15,61597.0
277.15,277.5,277.15,277.25,88169.0
277.25,277.3,277.1,277.25,57650.0
277.25,277.55,277.15,277.45,76554.0
277.45,277.6,277.2,277.6,56612.0
277.6,277.7,277.4,277.55,49882.0
277.55,277.55,277.35,277.5,38522.0
277.35,277.6,277.35,277.5,65458.0
277.5,277.5,277.1,277.4,193490.0
277.4,277.4,277.1,277.25,91180.0
277.1,277.35,277.1,277.35,113045.0
277.25,277.5,277.15,277.2,134958.0
277.2,277.35,276.9,277.0,186906.0
277.05,277.4,276.95,277.4,92930.0
277.35,277.6,277.25,277.4,144588.0
277.45,277.6,277.3,277.5,144798.0
277.55,277.65,277.4,277.45,98482.0
277.45,277.45,277.15,277.25,60148.0
277.3,277.4,277.15,277.3,93596.0
277.25,277.3,277.1,277.25,73796.0
277.2,277.5,277.15,277.5,158393.0
277.4,277.6,277.4,277.55,144468.0
277.55,277.6,277.25,277.3,137681.0
277.45,277.6,277.3,277.35,151805.0
277.4,277.6,277.3,277.6,113015.0
277.5,277.65,277.35,277.35,124134.0
277.5,277.5,277.25,277.35,82581.0
277.35,277.45,277.2,277.3,70462.0
