open,high,low,close,volume
1900.0,1928.7,1899.1,1919.7,44351.0
1918.7,1927.3,1911.1,1927.2,14739.0
1926.0,1930.1,1925.8,1930.1,10959.0
1930.1,1933.5,1922.7,1924.0,22456.0
1924.0,1932.2,1923.1,1931.9,15459.0
1931.9,1932.7,1931.0,1931.3,13670.0
1931.9,1931.9,1928.0,1928.0,12785.0
1928.9,1935.0,1927.5,1933.6,20645.0
1934.8,1944.8,1931.5,1937.6,47344.0
1937.6,1939.7,1932.0,1938.8,14207.0
1939.3,1940.3,1932.0,1934.6,22032.0
1934.8,1935.5,1933.0,1934.0,13762.0
1934.0,1934.7,1930.0,1934.7,14079.0
1931.5,1936.6,1931.0,1934.3,9082.0
1935.4,1936.4,1931.5,1932.6,8767.0
1932.6,1934.1,1931.0,1933.1,2607.0
1934.1,1937.0,1933.1,1934.0,12461.0
1934.8,1934.8,1933.0,1934.7,6124.0
1934.7,1934.7,1934.2,1934.7,3556.0
1934.7,1935.0,1934.0,1935.0,2981.0
1935.0,1937.7,1934.1,1936.3,4596.0
1937.0,1937.7,1934.0,1936.9,5976.0
1936.9,1937.2,1934.0,1934.0,14416.0
1934.0,1934.7,1921.0,1921.3,13565.0
1922.0,1925.0,1920.0,1923.6,6603.0
1923.6,1923.6,1895.3,1896.7,47648.0
1895.5,1918.3,1895.5,1918.0,13052.0
1918.9,1920.0,1905.3,1909.7,64052.0
1910.4,1920.0,1910.4,1920.0,5556.0
1920.0,1920.9,1911.4,1915.0,12420.0
1914.8,1919.6,1912.9,1919.6,1120.0
1919.6,1921.7,1918.1,1919.0,1811.0
1920.3,1926.0,1920.3,1925.1,6682.0
1926.6,1927.5,1925.1,1927.0,3216.0
1927.0,1927.0,1922.3,1925.0,13768.0
1925.0,1926.3,1919.1,1923.7,23946.0
1923.7,1926.3,1920.1,1920.1,27443.0
1920.0,1920.0,1918.4,1919.0,570.0
1919.0,1920.0,1918.0,1919.4,5678.0
1919.4,1919.4,1918.0,1918.4,1967.0
1918.4,1918.4,1908.3,1908.4,11184.0
1908.4,1908.8,1904.2,1907.6,6775.0
1907.6,1909.0,1907.1,1908.3,3582.0
1908.5,1908.5,1905.4,1905.6,1732.0
1905.6,1907.6,1905.0,1906.0,4366.0
1907.8,1907.8,1905.3,1905.3,1638.0
1905.2,1906.5,1905.1,1906.4,1172.0
1905.7,1907.0,1900.8,1902.3,16033.0
1902.3,1914.1,1902.3,1911.3,3755.0
1912.0,1914.0,1900.5,1902.1,17094.0
1901.9,1912.0,1901.6,1911.6,8038.0
1910.1,1910.6,1907.6,1909.3,1553.0
1909.3,1909.3,1902.2,1907.0,11745.0
1907.0,1907.4,1905.0,1905.3,1367.0
1906.5,1906.5,1902.2,1905.6,1558.0
1905.6,1908.4,1904.5,1906.8,1865.0
1906.5,1908.0,1905.5,1906.8,1918.0
1906.8,1908.5,1906.3,1908.4,1077.0
1908.4,1908.5,1906.3,1907.9,930.0
1907.8,1907.9,1901.1,1901.1,5371.0
1902.0,1902.0,1898.0,1900.0,9628.0
1900.0,1903.9,1900.0,1901.0,4871.0
1901.7,1903.2,1899.5,1901.1,8013.0
1901.4,1901.5,1899.0,1900.0,3680.0
1900.0,1900.0,1898.0,1900.0,5444.0
1899.9,1900.0,1895.0,1896.5,9966.0
1896.5,1900.0,1896.4,1899.0,5410.0
1899.3,1899.4,1889.0,1894.7,34758.0
