open,high,low,close,volume
2196.0,2198.8,2184.0,2190.4,6890.0
2190.4,2190.4,2182.2,2188.2,3624.0
2188.2,2190.4,2186.0,2189.5,1999.0
2189.3,2192.0,2186.8,2188.1,2688.0
2188.1,2189.8,2186.2,2187.6,1820.0
2187.6,2188.0,2186.0,2188.0,1123.0
2188.0,2188.0,2184.2,2184.2,2366.0
2184.2,2185.8,2176.3,2177.0,3465.0
2177.0,2179.5,2174.8,2179.0,6652.0
2178.8,2178.8,2175.0,2175.0,2415.0
2175.0,2179.6,2174.5,2178.2,2223.0
2178.2,2178.3,2173.0,2175.6,2110.0
2175.6,2179.0,2174.6,2176.0,1469.0
2176.0,2176.9,2175.1,2176.8,447.0
2176.8,2177.6,2175.2,2176.5,1046.0
2176.5,2177.0,2176.0,2176.5,555.0
2176.5,2177.0,2174.9,2175.6,947.0
2175.6,2178.4,2175.0,2178.1,1329.0
2178.1,2178.1,2175.9,2177.0,397.0
2177.0,2177.5,2175.5,2175.5,402.0
2175.5,2176.3,2173.3,2174.0,1416.0
2174.0,2175.0,2171.2,2171.5,1877.0
2172.2,2173.3,2170.0,2171.5,2044.0
2171.5,2173.0,2171.3,2171.3,758.0
2171.3,2174.5,2171.3,2174.0,896.0
2172.8,2175.1,2172.6,2173.0,776.0
2173.0,2174.2,2171.4,2172.8,408.0
2172.8,2177.4,2171.0,2176.0,1212.0
2174.5,2176.7,2173.1,2175.3,1674.0
2176.2,2177.4,2175.0,2175.8,600.0
2175.8,2177.5,2172.2,2175.0,890.0
2175.0,2177.2,2173.6,2175.1,1510.0
2175.1,2175.1,2172.0,2172.5,380.0
2172.5,2176.0,2172.0,2173.9,722.0
2173.9,2174.8,2173.1,2173.8,869.0
2173.8,2176.0,2172.1,2173.4,2909.0
2173.4,2175.0,2172.3,2173.9,411.0
2173.9,2174.0,2172.3,2173.4,294.0
2173.4,2174.0,2170.0,2170.9,1010.0
2170.9,2171.8,2170.0,2170.0,725.0
2170.0,2171.0,2163.7,2165.0,4421.0
2165.2,2167.7,2165.0,2166.1,3318.0
2166.1,2166.1,2162.2,2163.0,1465.0
2163.0,2164.8,2162.5,2162.5,1509.0
2162.5,2164.0,2160.1,2163.9,3778.0
2163.9,2166.5,2162.4,2166.2,1018.0
2166.2,2166.5,2164.5,2164.5,533.0
2164.5,2165.9,2160.0,2161.8,1858.0
2161.8,2162.9,2161.0,2162.0,882.0
2162.0,2162.8,2160.6,2162.1,863.0
2162.1,2163.1,2161.1,2163.1,540.0
2163.1,2163.3,2161.1,2161.4,563.0
2161.4,2163.1,2161.0,2161.9,1078.0
2161.9,2163.0,2161.1,2163.0,368.0
2163.3,2163.3,2161.6,2162.0,440.0
2162.0,2164.2,2161.6,2164.0,1718.0
2164.0,2164.0,2162.7,2163.9,496.0
2163.9,2164.7,2162.1,2164.1,340.0
2164.1,2166.4,2163.3,2165.2,2289.0
2165.0,2165.8,2164.5,2165.0,1183.0
2165.0,2165.9,2164.5,2164.5,676.0
2164.5,2166.3,2164.5,2166.3,1859.0
2166.9,2169.9,2166.0,2168.2,1132.0
2168.9,2168.9,2166.3,2167.8,1367.0
2167.8,2167.8,2166.0,2166.4,355.0
2166.4,2167.1,2166.2,2167.0,534.0
2167.0,2167.0,2163.0,2165.0,3056.0
2165.1,2168.0,2164.0,2166.6,1313.0
