scan_time,symbol,security_id,side,score,ltp,gap_pct,rs,rvol,vwap,momentum_5m,momentum_15m,atr_pct,setup_type,regime,nifty
2026-09-02T10:52:48+05:30,PARADEEP,9741,SHORT,72.00874534582992,154.15,0.0,-2.1331978921973116,4.798098160935575,155.27549553527817,-0.5105337986299752,-0.9011908593498541,0.47486214725916365,ORB_BREAKDOWN,NORMAL,0.0
2026-09-02T11:08:56+05:30,FINPIPE,1041,SHORT,76.93655424549486,152.85,0.0,-1.6029354963306355,3.6289223989860107,154.20018469183,-0.5148927849833895,-0.676730869338904,0.31460226707058647,ORB_BREAKDOWN,NORMAL,0.0
2026-09-02T11:08:56+05:30,MAITHANALL,24538,LONG,70.67279407018209,1034.9,0.5294268825494708,5.828816852438912,2.865841282727826,1017.2247677816413,0.5573865839472614,1.2048780487804889,0.7093733063896104,ORB_BREAKOUT,NORMAL,0.0
2026-09-02T12:13:01+05:30,INDOCO,11677,LONG,74.67629243605734,260.93,-0.7545931758530198,7.8223140495867804,12.430244033734075,254.50090146056547,1.1043087414755126,2.554730181189324,0.7426427692399411,ORB_BREAKOUT,NORMAL,0.0
2026-09-02T12:27:32+05:30,INDOCO,11677,LONG,69.29368643687629,272.3,-0.7545931758530198,12.520661157024799,5.908659609662439,267.81773393745624,-0.528695398526946,2.9588255274181963,0.859346309217774,ORB_BREAKOUT,NORMAL,0.0
2026-09-02T12:43:34+05:30,INDOCO,11677,LONG,86.8485938743851,275.46,-0.7545931758530198,13.826446280991728,4.68971050623421,272.65160001072195,0.603489265206103,-0.4631975103133734,0.9042018026988625,ORB_BREAKOUT,NORMAL,0.0
2026-09-02T12:59:42+05:30,MRPL,2283,LONG,78.86013064759362,175.14,0.0,2.170108505425271,2.6817182280563343,172.2320396210675,0.7584027578282138,0.7526140411352467,0.403106086559323,ORB_BREAKOUT,NORMAL,0.0
2026-09-02T12:59:42+05:30,TORNTPOWER,13786,LONG,74.01003045113505,1265.7,0.0,3.8054621504141792,1.6598105854218654,1248.0802684594594,0.2777777777777768,0.8862983072500663,0.38783984268696414,ORB_BREAKOUT,NORMAL,0.0
2026-09-02T12:59:42+05:30,BEML,395,LONG,68.58596903978057,2025.1,0.0,2.7865191351131795,1.4970953572946677,1993.746156758122,0.08900316455695556,1.0382350004991547,0.3811060084824351,ORB_BREAKOUT,NORMAL,0.0
2026-09-02T13:16:35+05:30,IFCI,1491,LONG,77.31740106329993,97.65,0.2750401100160381,11.600000000000007,1.040918692075995,94.20210796117969,0.524367674275128,1.7801374141161785,0.8591700889265083,ORB_BREAKOUT,NORMAL,0.0
2026-09-02T13:32:43+05:30,UNOMINDA,14154,SHORT,71.96645639101025,1238.1,0.0,-2.8483992467043455,2.1111194202125754,1240.219343405382,-0.36231884057971175,-0.6502890173410325,0.33208452156840845,ORB_BREAKDOWN,NORMAL,0.0
2026-09-02T14:04:51+05:30,NIACL,399,LONG,81.1736017259968,199.72,-0.17225601550305303,7.694796441089248,2.80539376739584,195.60154592016983,0.7271258331650099,1.3720906596198734,0.6901040767419226,ORB_BREAKOUT,NORMAL,0.0
2026-09-02T14:04:51+05:30,MEESHO,760229,LONG,71.02137665467346,212.71,0.0,3.6851084572264208,6.780592889338951,208.3403245552432,0.505336733730033,0.9343578068677694,0.36929022677791845,ORB_BREAKOUT,NORMAL,0.0
