open,high,low,close,volume
906.55,909.7,900.0,904.3,14152.0
904.3,905.55,902.1,902.55,8860.0
902.55,904.75,902.3,903.25,4553.0
903.25,904.05,900.9,900.9,4833.0
901.0,902.0,900.4,901.0,2249.0
901.0,901.2,899.0,900.0,3614.0
900.0,902.6,900.0,902.6,1507.0
902.6,902.65,897.15,898.0,3106.0
898.0,900.05,897.8,899.3,1807.0
899.3,900.95,899.2,900.6,2676.0
900.35,902.1,899.65,901.0,4415.0
901.0,908.25,901.0,907.9,14109.0
907.9,909.0,906.75,907.7,4352.0
907.7,914.65,907.0,911.5,13312.0
911.5,912.2,910.5,911.0,2595.0
911.0,911.0,908.9,909.35,3103.0
909.35,909.8,908.75,908.75,511.0
908.75,910.8,908.75,910.4,1461.0
910.4,911.25,908.0,909.2,2049.0
909.2,909.2,907.2,907.6,2327.0
907.6,907.6,906.15,906.8,578.0
906.8,908.25,906.15,908.05,693.0
908.1,908.7,907.0,907.05,1059.0
907.05,909.3,907.05,909.3,849.0
909.3,910.4,908.65,909.5,1496.0
909.5,910.85,908.15,910.65,2306.0
910.65,910.85,907.55,907.55,3407.0
907.55,908.05,906.0,907.4,3601.0
907.4,914.45,907.4,913.8,6893.0
913.8,918.1,913.2,917.15,17725.0
916.3,917.4,915.0,915.3,5592.0
915.85,919.5,914.0,914.0,8871.0
913.15,915.95,912.65,914.15,8435.0
914.15,914.65,913.2,914.05,6555.0
914.05,914.05,912.4,912.7,1858.0
912.7,912.7,910.75,911.7,1314.0
911.0,912.05,910.0,911.1,933.0
911.1,911.85,911.0,911.3,328.0
