open,high,low,close,volume
1240.1,1267.9,1237.8,1267.1,149801.0
1267.2,1270.7,1261.3,1262.4,150397.0
1261.8,1265.3,1246.1,1246.8,191168.0
1246.8,1249.6,1236.7,1249.6,106456.0
1248.5,1254.4,1245.6,1253.0,36644.0
1252.9,1254.2,1248.4,1249.6,28075.0
1249.6,1254.2,1248.1,1252.8,38435.0
1252.8,1257.6,1252.2,1256.6,48976.0
1256.3,1258.3,1252.1,1257.0,36025.0
1257.0,1260.2,1255.1,1256.4,37629.0
1256.4,1263.0,1255.0,1261.3,34134.0
1261.8,1261.8,1257.5,1261.5,24280.0
1261.5,1266.7,1260.7,1264.6,119309.0
1265.0,1267.4,1264.1,1265.3,54024.0
1265.1,1266.3,1260.2,1263.1,46005.0
1263.3,1263.6,1260.0,1261.9,40595.0
1261.9,1263.3,1261.3,1262.3,16623.0
1262.3,1263.9,1262.0,1263.8,10098.0
1263.6,1265.0,1263.0,1263.4,17170.0
1263.4,1269.5,1262.1,1262.1,87740.0
1261.7,1266.8,1261.7,1264.4,43731.0
1264.5,1269.0,1264.3,1268.1,25261.0
1268.1,1268.9,1267.3,1267.4,14184.0
1267.4,1269.8,1266.1,1266.4,20676.0
1266.4,1272.7,1265.0,1270.7,39486.0
1270.2,1274.4,1270.0,1274.0,106875.0
1274.0,1278.6,1274.0,1278.0,86995.0
1278.0,1278.8,1266.8,1269.3,119697.0
1269.0,1269.4,1267.3,1268.2,16112.0
1268.3,1276.2,1268.3,1275.1,293154.0
1275.1,1276.9,1274.8,1275.0,66421.0
1275.0,1277.0,1274.1,1276.2,45071.0
1276.2,1276.5,1274.1,1275.0,146287.0
1275.0,1275.8,1274.6,1275.0,14908.0
1275.4,1279.8,1274.8,1278.7,28294.0
1278.7,1281.0,1278.5,1279.9,30550.0
1280.0,1280.4,1277.1,1277.4,17121.0
1277.4,1278.0,1275.0,1275.0,30380.0
1275.0,1284.9,1275.0,1284.9,64945.0
1285.0,1288.0,1281.2,1282.6,71051.0
1282.6,1282.9,1280.5,1281.2,25563.0
1280.5,1282.1,1280.3,1280.9,16814.0
1280.9,1280.9,1279.0,1279.5,22127.0
1279.5,1280.5,1277.6,1278.8,18830.0
1278.5,1279.3,1276.3,1278.6,16262.0
1278.6,1279.4,1277.7,1278.2,13976.0
1278.2,1279.8,1278.0,1278.0,14407.0
1278.0,1278.7,1276.5,1277.0,21763.0
1277.0,1278.0,1275.2,1276.4,21771.0
1276.4,1286.0,1252.2,1275.1,821319.0
1276.3,1282.2,1265.2,1276.4,237725.0
1275.9,1298.5,1275.9,1283.0,241529.0
1283.1,1286.0,1277.0,1279.0,85390.0
1278.5,1283.2,1277.6,1280.1,42910.0
1280.8,1285.3,1280.2,1281.5,67783.0
1281.5,1281.9,1277.0,1277.0,46064.0
1277.0,1282.0,1275.6,1281.5,59733.0
1281.7,1284.0,1280.2,1281.3,28108.0
1280.8,1282.1,1279.7,1281.1,9254.0
