open,high,low,close,volume
303.9,303.95,299.25,300.15,4203.0
300.15,301.55,300.15,301.5,5396.0
301.5,302.85,301.5,302.2,3115.0
302.05,302.05,300.55,301.7,3293.0
301.7,301.95,301.05,301.35,1239.0
301.35,302.15,301.3,301.55,280.0
301.55,302.0,301.0,301.35,736.0
301.35,301.75,301.35,301.75,21.0
301.75,301.85,301.5,301.85,544.0
301.85,303.0,301.5,302.15,2366.0
302.15,302.15,301.8,301.85,678.0
301.85,303.0,301.85,302.15,389.0
302.15,302.8,302.05,302.2,623.0
302.2,302.75,302.2,302.45,68.0
302.6,302.6,302.0,302.15,2436.0
302.15,303.2,302.0,302.6,3968.0
302.6,302.85,302.5,302.85,133.0
302.85,302.85,301.6,301.8,12657.0
301.8,302.05,300.55,300.7,8595.0
300.7,301.0,300.25,301.0,4029.0
301.0,301.0,300.3,301.0,463.0
300.7,300.9,300.5,300.5,692.0
300.5,300.9,300.5,300.6,255.0
300.6,301.3,300.6,301.05,546.0
301.05,301.7,301.05,301.05,229.0
301.05,301.45,300.8,300.8,846.0
301.3,301.45,301.25,301.4,126.0
301.4,301.4,300.8,301.0,991.0
301.0,302.05,301.0,301.0,6925.0
301.0,301.65,300.7,300.7,1048.0
300.7,300.95,299.45,299.6,10025.0
299.6,300.15,299.6,300.15,297.0
300.15,300.15,299.75,299.75,1578.0
299.9,300.35,299.9,300.35,613.0
300.35,300.75,300.35,300.5,636.0
300.5,301.8,300.5,301.3,649.0
301.3,301.8,300.35,301.0,2391.0
301.0,301.0,300.0,300.0,2075.0
300.0,301.2,300.0,300.55,495.0
300.55,300.85,300.05,300.5,1698.0
300.5,300.5,300.35,300.35,174.0
300.35,300.45,300.3,300.35,121.0
300.35,300.5,300.35,300.5,196.0
300.55,301.3,300.5,300.9,6718.0
300.9,301.45,300.9,301.45,12.0
301.45,301.8,301.35,301.7,59.0
301.7,302.1,301.5,301.85,5759.0
301.85,301.85,301.4,301.4,168.0
301.4,301.9,301.4,301.55,387.0
301.55,301.9,301.5,301.9,364.0
301.9,301.9,301.5,301.5,585.0
301.5,301.5,301.45,301.45,2708.0
301.45,301.8,301.45,301.75,255.0
301.75,301.8,301.75,301.75,56.0
301.75,301.8,301.2,301.2,4191.0
301.2,301.45,300.5,300.9,7186.0
300.9,300.95,300.5,300.95,2422.0
300.95,301.2,300.95,300.95,49.0
300.95,301.45,300.75,300.75,420.0
