open,high,low,close,volume
369.95,369.95,358.35,361.6,6955723.0
361.65,363.55,360.05,361.5,2466751.0
361.4,361.55,358.0,358.2,1676118.0
358.2,360.35,356.6,359.8,1310793.0
359.8,360.6,359.1,359.25,727966.0
359.45,359.45,357.25,357.8,450968.0
357.8,358.0,354.65,354.9,847251.0
354.9,355.75,353.35,354.5,1049228.0
354.35,354.85,353.05,353.4,285975.0
353.4,355.85,351.2,355.85,849190.0
355.75,360.9,355.3,360.8,1331685.0
360.5,361.75,359.3,359.3,879182.0
359.35,359.9,357.4,358.3,804589.0
358.4,358.4,357.2,357.2,183421.0
357.3,357.35,356.0,356.8,280919.0
356.8,359.15,356.5,359.05,258563.0
358.95,359.5,356.9,356.9,349546.0
357.05,357.1,356.0,356.35,153863.0
356.35,357.25,356.2,356.45,100850.0
356.45,357.3,356.3,356.8,56687.0
356.8,356.95,356.0,356.55,242776.0
356.6,356.7,354.65,355.0,387219.0
355.0,355.55,354.0,354.9,295222.0
354.9,355.0,353.8,353.9,217080.0
353.85,354.15,353.35,353.85,114703.0
353.85,354.0,351.75,352.0,446332.0
352.2,352.55,351.65,351.9,877970.0
351.85,352.2,351.65,352.0,159611.0
351.85,352.1,351.45,351.5,234996.0
351.55,353.8,351.0,353.6,272749.0
353.55,353.75,352.6,352.7,151947.0
352.7,353.6,352.0,353.15,158329.0
353.35,354.0,352.85,353.85,298917.0
353.85,354.0,353.25,353.35,75277.0
353.5,353.7,353.0,353.15,145846.0
353.15,353.5,352.6,352.75,56389.0
352.7,353.25,352.7,352.9,47818.0
353.1,353.45,352.5,353.1,86822.0
353.25,353.25,351.4,352.15,110947.0
352.1,353.95,352.1,353.1,177785.0
353.1,353.3,352.5,353.2,39162.0
353.25,353.7,352.55,352.7,80718.0
352.7,353.95,352.7,353.8,91403.0
353.8,353.9,353.05,353.15,48240.0
353.15,353.8,353.0,353.7,56316.0
353.7,353.85,353.35,353.55,88031.0
353.55,353.65,353.25,353.35,20435.0
353.5,353.8,353.2,353.65,28174.0
353.65,354.1,353.65,353.7,70951.0
353.8,354.55,353.4,354.55,237316.0
354.7,354.95,354.2,354.5,148460.0
354.5,354.7,354.25,354.35,40796.0
354.35,354.6,353.9,354.05,56656.0
354.15,354.35,353.2,353.55,73482.0
353.65,353.7,353.45,353.5,25345.0
353.5,353.7,353.25,353.5,64112.0
353.35,353.55,353.25,353.5,41116.0
353.45,354.0,353.3,353.6,74098.0
353.55,353.7,353.0,353.15,52310.0
