open,high,low,close,volume
984.8,992.9,981.4,991.8,5548.0
991.8,992.0,988.7,990.4,1175.0
990.4,990.4,985.1,987.3,6544.0
987.3,988.4,984.8,984.8,10428.0
984.8,986.9,983.3,985.9,16891.0
986.0,986.7,984.2,985.0,16849.0
985.0,986.4,983.2,984.5,17421.0
984.5,984.9,982.2,984.0,24715.0
984.0,986.0,981.8,985.8,23632.0
985.8,986.5,984.1,985.6,17734.0
985.6,986.5,983.0,983.5,19288.0
983.5,985.9,982.4,983.1,15426.0
983.1,984.6,982.0,983.1,19783.0
983.1,985.8,983.1,983.5,11297.0
983.5,985.6,983.4,985.0,2286.0
985.0,988.8,984.4,987.8,20399.0
987.8,988.8,984.0,987.2,27167.0
987.8,987.8,985.0,985.6,13485.0
985.6,987.8,985.0,987.3,15972.0
987.3,988.0,985.7,986.9,13277.0
986.9,988.0,985.2,987.2,15881.0
987.2,987.3,985.0,986.2,1786.0
986.2,986.7,985.0,985.7,6934.0
985.6,986.1,982.6,985.0,9054.0
985.0,986.6,985.0,985.9,202.0
985.9,986.2,984.0,984.4,5309.0
984.4,984.9,983.2,984.5,11288.0
984.5,984.7,983.2,984.7,1432.0
984.7,988.9,984.3,988.4,1590.0
988.4,988.9,988.1,988.6,632.0
988.6,988.6,987.5,988.5,915.0
988.5,988.9,986.9,988.6,12584.0
988.6,988.6,986.0,987.4,18782.0
987.4,987.5,985.6,987.1,13217.0
987.1,987.2,985.8,986.6,614.0
986.6,987.9,986.1,987.9,1134.0
987.9,989.0,987.8,989.0,499.0
989.0,989.0,988.2,988.8,405.0
