open,high,low,close,volume
1077.0,1078.0,1070.5,1073.2,53814.0
1073.8,1074.0,1065.4,1066.9,53453.0
1066.5,1069.5,1066.1,1069.5,27518.0
1069.5,1070.9,1068.1,1070.4,30793.0
1070.5,1071.0,1069.6,1070.1,10888.0
1070.2,1070.2,1066.2,1066.2,21666.0
1066.4,1067.7,1066.0,1067.4,19851.0
1067.5,1069.9,1064.0,1069.3,44373.0
1069.3,1069.3,1067.9,1068.5,8361.0
1068.6,1068.6,1066.0,1066.5,10651.0
1066.5,1067.0,1066.0,1066.8,6976.0
1066.8,1067.7,1066.6,1067.0,5148.0
1066.7,1067.5,1066.0,1066.4,17939.0
1066.6,1066.6,1065.1,1065.1,5278.0
1065.3,1066.0,1064.9,1065.4,12502.0
1065.5,1066.9,1064.7,1066.8,8358.0
1066.8,1067.2,1066.2,1066.2,6218.0
1066.4,1066.6,1065.5,1065.8,8076.0
1066.0,1066.0,1064.2,1065.0,9711.0
1065.4,1065.4,1062.3,1063.9,23461.0
1063.4,1064.9,1062.3,1062.8,17417.0
1062.4,1062.4,1060.0,1060.9,47009.0
1060.3,1062.4,1059.2,1060.2,23398.0
1059.9,1061.5,1058.6,1060.4,22329.0
1060.4,1061.3,1059.8,1060.2,17764.0
1060.1,1060.9,1058.9,1059.0,8135.0
1058.9,1059.6,1057.8,1058.4,26049.0
1058.4,1059.3,1058.0,1058.8,11631.0
1058.7,1059.3,1057.2,1057.2,20071.0
1057.6,1058.7,1056.8,1058.5,16001.0
1058.4,1060.7,1058.0,1060.0,13229.0
1060.0,1061.2,1059.5,1060.0,13342.0
1060.6,1063.2,1060.3,1060.4,24272.0
1060.4,1060.7,1058.5,1058.8,8818.0
1058.8,1059.1,1057.5,1057.7,5782.0
1057.7,1060.0,1057.0,1059.1,26500.0
1059.9,1065.5,1058.9,1062.0,44148.0
1061.5,1063.3,1061.4,1062.9,32577.0
1062.4,1063.4,1060.7,1060.9,51687.0
1061.4,1062.4,1060.8,1061.1,13906.0
1061.1,1061.9,1060.7,1060.7,12290.0
1060.9,1061.1,1059.8,1060.0,14689.0
1060.0,1061.0,1058.3,1058.8,19990.0
1058.5,1058.7,1054.3,1056.2,37896.0
1056.2,1057.0,1055.8,1056.7,14831.0
1056.2,1058.0,1056.2,1057.9,18125.0
1057.5,1057.9,1056.3,1057.3,19321.0
1057.3,1057.8,1056.4,1056.5,14214.0
1056.5,1059.0,1056.5,1058.5,27661.0
1058.2,1058.5,1057.1,1057.8,12246.0
1057.8,1060.5,1057.1,1058.6,25384.0
1059.2,1059.8,1058.2,1058.9,16536.0
1058.9,1060.6,1057.1,1057.6,29436.0
1058.2,1058.5,1057.0,1057.1,25304.0
1057.1,1058.4,1057.0,1058.4,16647.0
1058.4,1058.8,1057.7,1057.8,15230.0
1057.8,1058.4,1057.0,1057.2,18868.0
1057.9,1058.3,1056.7,1056.9,19843.0
1057.5,1057.5,1056.3,1056.4,19587.0
