open,high,low,close,volume
2065.0,2072.1,2058.1,2060.3,40082.0
2060.3,2063.8,2056.3,2057.8,21053.0
2057.8,2062.9,2057.8,2061.0,22772.0
2060.9,2060.9,2057.7,2059.9,13597.0
2059.8,2061.1,2058.0,2058.3,12563.0
2058.1,2060.2,2056.6,2059.0,10790.0
2059.0,2059.0,2055.2,2057.2,8778.0
2057.2,2058.1,2055.4,2057.7,7057.0
2057.7,2058.3,2056.5,2056.5,6366.0
2056.5,2057.5,2055.0,2055.0,21517.0
2055.7,2056.4,2054.4,2054.9,18913.0
2054.9,2055.0,2053.9,2054.2,10166.0
2054.0,2056.6,2053.7,2055.8,23295.0
2054.9,2055.7,2054.3,2054.9,6799.0
2054.9,2056.6,2054.5,2055.0,5436.0
2055.4,2058.2,2054.0,2056.6,9565.0
2056.6,2057.6,2055.6,2056.8,4422.0
2056.9,2056.9,2055.1,2055.2,6169.0
2055.8,2056.0,2054.0,2055.0,4934.0
2055.3,2055.3,2054.0,2054.0,5956.0
2054.9,2055.0,2053.0,2053.4,9983.0
2053.4,2056.2,2052.3,2055.8,8976.0
2055.8,2058.5,2055.0,2057.4,17362.0
2057.2,2057.9,2055.0,2055.0,57412.0
2055.5,2056.8,2054.6,2054.6,5450.0
2055.3,2057.2,2053.8,2053.8,8408.0
2054.3,2054.4,2052.0,2054.0,9044.0
2054.0,2054.0,2050.3,2053.0,13056.0
2053.6,2053.7,2051.3,2051.3,4626.0
2052.0,2052.9,2051.1,2052.0,4628.0
2052.4,2053.1,2051.0,2052.4,14567.0
2051.9,2053.4,2051.6,2052.5,7040.0
2052.9,2053.8,2051.5,2052.5,8502.0
2053.2,2053.2,2051.1,2052.0,5520.0
2052.5,2052.9,2051.2,2051.2,3789.0
2051.8,2053.2,2051.0,2052.6,4265.0
2052.9,2054.0,2050.9,2052.0,12193.0
2052.5,2053.7,2051.0,2051.2,7344.0
2051.7,2053.4,2050.7,2053.4,4994.0
2053.4,2053.9,2052.1,2053.0,4281.0
2053.0,2053.5,2052.1,2052.3,4648.0
2053.0,2053.9,2052.0,2052.5,10245.0
2052.8,2052.8,2051.5,2052.0,5146.0
2052.0,2052.0,2050.1,2050.3,6821.0
2051.0,2052.6,2050.1,2052.0,18647.0
2051.7,2051.9,2050.2,2050.4,7538.0
2051.1,2051.8,2050.2,2050.6,5901.0
2050.7,2051.3,2050.1,2050.9,5831.0
2051.0,2053.9,2050.2,2053.0,13792.0
2053.5,2053.5,2053.0,2053.0,5822.0
2053.1,2054.2,2052.0,2052.8,29526.0
2053.8,2053.9,2052.1,2053.0,11655.0
2053.3,2054.7,2053.0,2054.2,8832.0
2054.2,2055.9,2053.0,2055.3,12832.0
2055.5,2056.6,2055.0,2055.4,10903.0
2056.0,2056.8,2055.0,2056.4,10058.0
2056.4,2058.0,2056.0,2057.2,23726.0
2058.0,2058.0,2053.0,2053.4,13984.0
2054.1,2055.9,2053.0,2055.7,10410.0
2055.7,2055.7,2055.1,2055.1,261.0
