ts_ist,regime,nifty_ltp,prev_close,gap_pct,vwap,ema20,ema50,above_vwap,above_ema50,leading_sectors,lagging_sectors,sector_rows
2026-08-20 09:30:03,NORMAL,24190.65,,0,24197.063816820704,,,False,True,"[[""NIFTY_FIN_SERVICE"", 0.8288163610502386, 0.8288163610502386], [""NIFTY_IT"", 0.7935451753931991, 0.7935451753931991], [""NIFTY_BANK"", 0.5973995344144534, 0.5973995344144534]]",[],"[{""sector"": ""NIFTY_FIN_SERVICE"", ""ltp"": 26228.6, ""return_pct"": 0.8288163610502386, ""rs_vs_nifty"": 0.8288163610502386}, {""sector"": ""NIFTY_IT"", ""ltp"": 30674.55, ""return_pct"": 0.7935451753931991, ""rs_vs_nifty"": 0.7935451753931991}, {""sector"": ""NIFTY_BANK"", ""ltp"": 57581.7, ""return_pct"": 0.5973995344144534, ""rs_vs_nifty"": 0.5973995344144534}, {""sector"": ""NIFTY_REALTY"", ""ltp"": 900.3, ""return_pct"": 0.5528564248617782, ""rs_vs_nifty"": 0.5528564248617782}, {""sector"": ""NIFTY_FMCG"", ""ltp"": 47703.0, ""return_pct"": 0.48258095500895976, ""rs_vs_nifty"": 0.48258095500895976}, {""sector"": ""NIFTY_MEDIA"", ""ltp"": 1595.0, ""return_pct"": 0.46294838282996303, ""rs_vs_nifty"": 0.46294838282996303}, {""sector"": ""NIFTY_PHARMA"", ""ltp"": 26434.45, ""return_pct"": 0.4585046629525248, ""rs_vs_nifty"": 0.4585046629525248}, {""sector"": ""NIFTY_PSU_BANK"", ""ltp"": 8647.5, ""return_pct"": 0.34638213434057274, ""rs_vs_nifty"": 0.34638213434057274}, {""sector"": ""NIFTY_HEALTHCARE"", ""ltp"": 16466.6, ""return_pct"": 0.32779294209397103, ""rs_vs_nifty"": 0.32779294209397103}, {""sector"": ""NIFTY_METAL"", ""ltp"": 13052.35, ""return_pct"": 0.2234465283243458, ""rs_vs_nifty"": 0.2234465283243458}, {""sector"": ""NIFTY_INFRA"", ""ltp"": 9315.9, ""return_pct"": 0.11122394699937525, ""rs_vs_nifty"": 0.11122394699937525}, {""sector"": ""NIFTY_AUTO"", ""ltp"": 29180.0, ""return_pct"": -0.01850240188587943, ""rs_vs_nifty"": -0.01850240188587943}, {""sector"": ""NIFTY_ENERGY"", ""ltp"": 38003.55, ""return_pct"": -0.3171193289345661, ""rs_vs_nifty"": -0.3171193289345661}]"
2026-08-20 09:31:48,NORMAL,24190.2,,0,24196.447006371203,,,False,True,"[[""NIFTY_IT"", 1.1150706222347158, 1.1150706222347158], [""NIFTY_FIN_SERVICE"", 0.8003690462461105, 0.8003690462461105], [""NIFTY_BANK"", 0.5916343100729851, 0.5916343100729851]]",[],"[{""sector"": ""NIFTY_IT"", ""ltp"": 30772.4, ""return_pct"": 1.1150706222347158, ""rs_vs_nifty"": 1.1150706222347158}, {""sector"": ""NIFTY_FIN_SERVICE"", ""ltp"": 26221.2, ""return_pct"": 0.8003690462461105, ""rs_vs_nifty"": 0.8003690462461105}, {""sector"": ""NIFTY_BANK"", ""ltp"": 57578.4, ""return_pct"": 0.5916343100729851, ""rs_vs_nifty"": 0.5916343100729851}, {""sector"": ""NIFTY_REALTY"", ""ltp"": 900.05, ""return_pct"": 0.5249343832020921, ""rs_vs_nifty"": 0.5249343832020921}, {""sector"": ""NIFTY_FMCG"", ""ltp"": 47680.9, ""return_pct"": 0.43602906017832954, ""rs_vs_nifty"": 0.43602906017832954}, {""sector"": ""NIFTY_PSU_BANK"", ""ltp"": 8648.85, ""return_pct"": 0.36204765800422073, ""rs_vs_nifty"": 0.36204765800422073}, {""sector"": ""NIFTY_PHARMA"", ""ltp"": 26404.0, ""return_pct"": 0.3427859146151477, ""rs_vs_nifty"": 0.3427859146151477}, {""sector"": ""NIFTY_MEDIA"", ""ltp"": 1592.85, ""return_pct"": 0.3275281075803746, ""rs_vs_nifty"": 0.3275281075803746}, {""sector"": ""NIFTY_HEALTHCARE"", ""ltp"": 16454.35, ""return_pct"": 0.2531560733086327, ""rs_vs_nifty"": 0.2531560733086327}, {""sector"": ""NIFTY_METAL"", ""ltp"": 13053.45, ""return_pct"": 0.2318929606665059, ""rs_vs_nifty"": 0.2318929606665059}, {""sector"": ""NIFTY_INFRA"", ""ltp"": 9309.95, ""return_pct"": 0.047283610318588964, ""rs_vs_nifty"": 0.047283610318588964}, {""sector"": ""NIFTY_AUTO"", ""ltp"": 29195.05, ""return_pct"": 0.03306447744419407, ""rs_vs_nifty"": 0.03306447744419407}, {""sector"": ""NIFTY_ENERGY"", ""ltp"": 37975.65, ""return_pct"": -0.39030071253485793, ""rs_vs_nifty"": -0.39030071253485793}]"
2026-08-20 10:01:54,NORMAL,24208.2,,0,24199.9526635769,,,True,True,"[[""NIFTY_IT"", 1.4420178062994087, 1.4420178062994087], [""NIFTY_FIN_SERVICE"", 0.8576480990274037, 0.8576480990274037], [""NIFTY_BANK"", 0.7215265615241157, 0.7215265615241157]]",[],"[{""sector"": ""NIFTY_IT"", ""ltp"": 30871.9, ""return_pct"": 1.4420178062994087, ""rs_vs_nifty"": 1.4420178062994087}, {""sector"": ""NIFTY_FIN_SERVICE"", ""ltp"": 26236.1, ""return_pct"": 0.8576480990274037, ""rs_vs_nifty"": 0.8576480990274037}, {""sector"": ""NIFTY_BANK"", ""ltp"": 57652.75, ""return_pct"": 0.7215265615241157, ""rs_vs_nifty"": 0.7215265615241157}, {""sector"": ""NIFTY_REALTY"", ""ltp"": 901.5, ""return_pct"": 0.6868822248282769, ""rs_vs_nifty"": 0.6868822248282769}, {""sector"": ""NIFTY_MEDIA"", ""ltp"": 1596.1, ""return_pct"": 0.5322331748181159, ""rs_vs_nifty"": 0.5322331748181159}, {""sector"": ""NIFTY_FMCG"", ""ltp"": 47706.55, ""return_pct"": 0.49005874806999516, ""rs_vs_nifty"": 0.49005874806999516}, {""sector"": ""NIFTY_PSU_BANK"", ""ltp"": 8652.3, ""return_pct"": 0.4020817740335201, ""rs_vs_nifty"": 0.4020817740335201}, {""sector"": ""NIFTY_AUTO"", ""ltp"": 29286.75, ""return_pct"": 0.34726267243210146, ""rs_vs_nifty"": 0.34726267243210146}, {""sector"": ""NIFTY_PHARMA"", ""ltp"": 26385.6, ""return_pct"": 0.27286062826349394, ""rs_vs_nifty"": 0.27286062826349394}, {""sector"": ""NIFTY_HEALTHCARE"", ""ltp"": 16444.8, ""return_pct"": 0.19496977968414897, ""rs_vs_nifty"": 0.19496977968414897}, {""sector"": ""NIFTY_INFRA"", ""ltp"": 9319.25, ""return_pct"": 0.1472239684919293, ""rs_vs_nifty"": 0.1472239684919293}, {""sector"": ""NIFTY_METAL"", ""ltp"": 13015.95, ""return_pct"": -0.056053596452492825, ""rs_vs_nifty"": -0.056053596452492825}, {""sector"": ""NIFTY_ENERGY"", ""ltp"": 38054.45, ""return_pct"": -0.18360920616559717, ""rs_vs_nifty"": -0.18360920616559717}]"
2026-08-20 10:31:59,NORMAL,24210.65,,0,24203.703740118293,,,True,True,"[[""NIFTY_IT"", 1.3036813595745416, 1.3036813595745416], [""NIFTY_MEDIA"", 0.9164488394797313, 0.9164488394797313], [""NIFTY_FIN_SERVICE"", 0.8588013685465017, 0.8588013685465017]]",[],"[{""sector"": ""NIFTY_IT"", ""ltp"": 30829.8, ""return_pct"": 1.3036813595745416, ""rs_vs_nifty"": 1.3036813595745416}, {""sector"": ""NIFTY_MEDIA"", ""ltp"": 1602.2, ""return_pct"": 0.9164488394797313, ""rs_vs_nifty"": 0.9164488394797313}, {""sector"": ""NIFTY_FIN_SERVICE"", ""ltp"": 26236.4, ""return_pct"": 0.8588013685465017, ""rs_vs_nifty"": 0.8588013685465017}, {""sector"": ""NIFTY_BANK"", ""ltp"": 57647.25, ""return_pct"": 0.7119178542883224, ""rs_vs_nifty"": 0.7119178542883224}, {""sector"": ""NIFTY_REALTY"", ""ltp"": 901.5, ""return_pct"": 0.6868822248282769, ""rs_vs_nifty"": 0.6868822248282769}, {""sector"": ""NIFTY_METAL"", ""ltp"": 13100.45, ""return_pct"": 0.5927859789223177, ""rs_vs_nifty"": 0.5927859789223177}, {""sector"": ""NIFTY_FMCG"", ""ltp"": 47661.05, ""return_pct"": 0.3942166116539855, ""rs_vs_nifty"": 0.3942166116539855}, {""sector"": ""NIFTY_PSU_BANK"", ""ltp"": 8641.85, ""return_pct"": 0.28081901678532695, ""rs_vs_nifty"": 0.28081901678532695}, {""sector"": ""NIFTY_AUTO"", ""ltp"": 29257.15, ""return_pct"": 0.24584209913175764, ""rs_vs_nifty"": 0.24584209913175764}, {""sector"": ""NIFTY_PHARMA"", ""ltp"": 26361.5, ""return_pct"": 0.18127370429204726, ""rs_vs_nifty"": 0.18127370429204726}, {""sector"": ""NIFTY_INFRA"", ""ltp"": 9320.1, ""return_pct"": 0.1563583023034758, ""rs_vs_nifty"": 0.1563583023034758}, {""sector"": ""NIFTY_HEALTHCARE"", ""ltp"": 16428.55, ""return_pct"": 0.09596168843829207, ""rs_vs_nifty"": 0.09596168843829207}, {""sector"": ""NIFTY_ENERGY"", ""ltp"": 38063.0, ""return_pct"": -0.1611826531267916, ""rs_vs_nifty"": -0.1611826531267916}]"
2026-08-20 11:02:04,NORMAL,24216.6,,0,24205.0711464658,,,True,True,"[[""NIFTY_IT"", 1.3809000412380619, 1.3809000412380619], [""NIFTY_MEDIA"", 1.1211539067174725, 1.1211539067174725], [""NIFTY_REALTY"", 1.0163623164125786, 1.0163623164125786]]",[],"[{""sector"": ""NIFTY_IT"", ""ltp"": 30853.3, ""return_pct"": 1.3809000412380619, ""rs_vs_nifty"": 1.3809000412380619}, {""sector"": ""NIFTY_MEDIA"", ""ltp"": 1605.45, ""return_pct"": 1.1211539067174725, ""rs_vs_nifty"": 1.1211539067174725}, {""sector"": ""NIFTY_REALTY"", ""ltp"": 904.45, ""return_pct"": 1.0163623164125786, ""rs_vs_nifty"": 1.0163623164125786}, {""sector"": ""NIFTY_FIN_SERVICE"", ""ltp"": 26274.15, ""return_pct"": 1.0039211163649, ""rs_vs_nifty"": 1.0039211163649}, {""sector"": ""NIFTY_BANK"", ""ltp"": 57684.95, ""return_pct"": 0.7777811747954823, ""rs_vs_nifty"": 0.7777811747954823}, {""sector"": ""NIFTY_METAL"", ""ltp"": 13100.9, ""return_pct"": 0.5962413376077372, ""rs_vs_nifty"": 0.5962413376077372}, {""sector"": ""NIFTY_PSU_BANK"", ""ltp"": 8667.3, ""return_pct"": 0.5761431480740067, ""rs_vs_nifty"": 0.5761431480740067}, {""sector"": ""NIFTY_PHARMA"", ""ltp"": 26399.0, ""return_pct"": 0.32378447810654765, ""rs_vs_nifty"": 0.32378447810654765}, {""sector"": ""NIFTY_AUTO"", ""ltp"": 29265.7, ""return_pct"": 0.27513756878438966, ""rs_vs_nifty"": 0.27513756878438966}, {""sector"": ""NIFTY_INFRA"", ""ltp"": 9325.8, ""return_pct"": 0.21761207021616133, ""rs_vs_nifty"": 0.21761207021616133}, {""sector"": ""NIFTY_HEALTHCARE"", ""ltp"": 16444.65, ""return_pct"": 0.1940558588418928, ""rs_vs_nifty"": 0.1940558588418928}, {""sector"": ""NIFTY_FMCG"", ""ltp"": 47542.95, ""return_pct"": 0.14544834108846258, ""rs_vs_nifty"": 0.14544834108846258}, {""sector"": ""NIFTY_ENERGY"", ""ltp"": 38128.8, ""return_pct"": 0.011410000668877377, ""rs_vs_nifty"": 0.011410000668877377}]"
2026-08-20 11:14:19,NORMAL,24205.25,,0,24205.49532789522,,,False,True,"[[""NIFTY_MEDIA"", 1.1715428463452213, 1.1715428463452213], [""NIFTY_IT"", 1.089604886792491, 1.089604886792491], [""NIFTY_REALTY"", 1.055453174736129, 1.055453174736129]]",[],"[{""sector"": ""NIFTY_MEDIA"", ""ltp"": 1606.25, ""return_pct"": 1.1715428463452213, ""rs_vs_nifty"": 1.1715428463452213}, {""sector"": ""NIFTY_IT"", ""ltp"": 30764.65, ""return_pct"": 1.089604886792491, ""rs_vs_nifty"": 1.089604886792491}, {""sector"": ""NIFTY_REALTY"", ""ltp"": 904.8, ""return_pct"": 1.055453174736129, ""rs_vs_nifty"": 1.055453174736129}, {""sector"": ""NIFTY_FIN_SERVICE"", ""ltp"": 26267.25, ""return_pct"": 0.9773959174259025, ""rs_vs_nifty"": 0.9773959174259025}, {""sector"": ""NIFTY_BANK"", ""ltp"": 57676.5, ""return_pct"": 0.7630187064059504, ""rs_vs_nifty"": 0.7630187064059504}, {""sector"": ""NIFTY_PSU_BANK"", ""ltp"": 8664.3, ""return_pct"": 0.5413308732659093, ""rs_vs_nifty"": 0.5413308732659093}, {""sector"": ""NIFTY_METAL"", ""ltp"": 13085.2, ""return_pct"": 0.47568771236059143, ""rs_vs_nifty"": 0.47568771236059143}, {""sector"": ""NIFTY_AUTO"", ""ltp"": 29289.25, ""return_pct"": 0.3558285992311174, ""rs_vs_nifty"": 0.3558285992311174}, {""sector"": ""NIFTY_INFRA"", ""ltp"": 9329.6, ""return_pct"": 0.2584479154913046, ""rs_vs_nifty"": 0.2584479154913046}, {""sector"": ""NIFTY_PHARMA"", ""ltp"": 26374.95, ""return_pct"": 0.23238756850018416, ""rs_vs_nifty"": 0.23238756850018416}, {""sector"": ""NIFTY_FMCG"", ""ltp"": 47573.05, ""return_pct"": 0.2088516005636812, ""rs_vs_nifty"": 0.2088516005636812}, {""sector"": ""NIFTY_ENERGY"", ""ltp"": 38170.55, ""return_pct"": 0.12091977720335854, ""rs_vs_nifty"": 0.12091977720335854}, {""sector"": ""NIFTY_HEALTHCARE"", ""ltp"": 16429.7, ""return_pct"": 0.10296841489570005, ""rs_vs_nifty"": 0.10296841489570005}]"
2026-08-20 11:15:59,NORMAL,24204.75,,0,24205.49581936856,,,False,True,"[[""NIFTY_MEDIA"", 1.2282304034264477, 1.2282304034264477], [""NIFTY_IT"", 1.090590657196704, 1.090590657196704], [""NIFTY_REALTY"", 1.077790808063883, 1.077790808063883]]",[],"[{""sector"": ""NIFTY_MEDIA"", ""ltp"": 1607.15, ""return_pct"": 1.2282304034264477, ""rs_vs_nifty"": 1.2282304034264477}, {""sector"": ""NIFTY_IT"", ""ltp"": 30764.95, ""return_pct"": 1.090590657196704, ""rs_vs_nifty"": 1.090590657196704}, {""sector"": ""NIFTY_REALTY"", ""ltp"": 905.0, ""return_pct"": 1.077790808063883, ""rs_vs_nifty"": 1.077790808063883}, {""sector"": ""NIFTY_FIN_SERVICE"", ""ltp"": 26267.05, ""return_pct"": 0.9766270710798419, ""rs_vs_nifty"": 0.9766270710798419}, {""sector"": ""NIFTY_BANK"", ""ltp"": 57666.8, ""return_pct"": 0.7460724409173746, ""rs_vs_nifty"": 0.7460724409173746}, {""sector"": ""NIFTY_METAL"", ""ltp"": 13094.8, ""return_pct"": 0.549402030983044, ""rs_vs_nifty"": 0.549402030983044}, {""sector"": ""NIFTY_PSU_BANK"", ""ltp"": 8659.7, ""return_pct"": 0.4879520518935103, ""rs_vs_nifty"": 0.4879520518935103}, {""sector"": ""NIFTY_AUTO"", ""ltp"": 29277.9, ""return_pct"": 0.31693929156359, ""rs_vs_nifty"": 0.31693929156359}, {""sector"": ""NIFTY_PHARMA"", ""ltp"": 26388.4, ""return_pct"": 0.28350143270832107, ""rs_vs_nifty"": 0.28350143270832107}, {""sector"": ""NIFTY_FMCG"", ""ltp"": 47595.3, ""return_pct"": 0.2557194584814002, ""rs_vs_nifty"": 0.2557194584814002}, {""sector"": ""NIFTY_INFRA"", ""ltp"": 9327.65, ""return_pct"": 0.23749267910011088, ""rs_vs_nifty"": 0.23749267910011088}, {""sector"": ""NIFTY_HEALTHCARE"", ""ltp"": 16439.85, ""return_pct"": 0.16481039188925273, ""rs_vs_nifty"": 0.16481039188925273}, {""sector"": ""NIFTY_ENERGY"", ""ltp"": 38176.05, ""return_pct"": 0.13534621483065545, ""rs_vs_nifty"": 0.13534621483065545}]"
2026-08-20 11:16:16,NORMAL,24205.8,,0,24205.497308625476,,,True,True,"[[""NIFTY_MEDIA"", 1.2408276383333743, 1.2408276383333743], [""NIFTY_IT"", 1.096669574689359, 1.096669574689359], [""NIFTY_REALTY"", 1.0666219914000061, 1.0666219914000061]]",[],"[{""sector"": ""NIFTY_MEDIA"", ""ltp"": 1607.35, ""return_pct"": 1.2408276383333743, ""rs_vs_nifty"": 1.2408276383333743}, {""sector"": ""NIFTY_IT"", ""ltp"": 30766.8, ""return_pct"": 1.096669574689359, ""rs_vs_nifty"": 1.096669574689359}, {""sector"": ""NIFTY_REALTY"", ""ltp"": 904.9, ""return_pct"": 1.0666219914000061, ""rs_vs_nifty"": 1.0666219914000061}, {""sector"": ""NIFTY_FIN_SERVICE"", ""ltp"": 26264.75, ""return_pct"": 0.9677853381001806, ""rs_vs_nifty"": 0.9677853381001806}, {""sector"": ""NIFTY_BANK"", ""ltp"": 57663.15, ""return_pct"": 0.7396957533881637, ""rs_vs_nifty"": 0.7396957533881637}, {""sector"": ""NIFTY_METAL"", ""ltp"": 13092.85, ""return_pct"": 0.5344288100128645, ""rs_vs_nifty"": 0.5344288100128645}, {""sector"": ""NIFTY_PSU_BANK"", ""ltp"": 8658.5, ""return_pct"": 0.4740271419702629, ""rs_vs_nifty"": 0.4740271419702629}, {""sector"": ""NIFTY_AUTO"", ""ltp"": 29291.55, ""return_pct"": 0.36370925188620956, ""rs_vs_nifty"": 0.36370925188620956}, {""sector"": ""NIFTY_PHARMA"", ""ltp"": 26388.8, ""return_pct"": 0.2850215476290008, ""rs_vs_nifty"": 0.2850215476290008}, {""sector"": ""NIFTY_FMCG"", ""ltp"": 47591.8, ""return_pct"": 0.24834698644939945, ""rs_vs_nifty"": 0.24834698644939945}, {""sector"": ""NIFTY_INFRA"", ""ltp"": 9328.1, ""return_pct"": 0.24232850288270005, ""rs_vs_nifty"": 0.24232850288270005}, {""sector"": ""NIFTY_HEALTHCARE"", ""ltp"": 16439.95, ""return_pct"": 0.16541967245077902, ""rs_vs_nifty"": 0.16541967245077902}, {""sector"": ""NIFTY_ENERGY"", ""ltp"": 38174.4, ""return_pct"": 0.1310182835424626, ""rs_vs_nifty"": 0.1310182835424626}]"
2026-08-20 11:17:54,NORMAL,24201.5,,0,24205.45814563499,,,False,True,"[[""NIFTY_MEDIA"", 1.2597234906937926, 1.2597234906937926], [""NIFTY_IT"", 1.1538442581338428, 1.1538442581338428], [""NIFTY_REALTY"", 1.027531133076443, 1.027531133076443]]",[],"[{""sector"": ""NIFTY_MEDIA"", ""ltp"": 1607.65, ""return_pct"": 1.2597234906937926, ""rs_vs_nifty"": 1.2597234906937926}, {""sector"": ""NIFTY_IT"", ""ltp"": 30784.2, ""return_pct"": 1.1538442581338428, ""rs_vs_nifty"": 1.1538442581338428}, {""sector"": ""NIFTY_REALTY"", ""ltp"": 904.55, ""return_pct"": 1.027531133076443, ""rs_vs_nifty"": 1.027531133076443}, {""sector"": ""NIFTY_FIN_SERVICE"", ""ltp"": 26255.6, ""return_pct"": 0.9326106177680334, ""rs_vs_nifty"": 0.9326106177680334}, {""sector"": ""NIFTY_BANK"", ""ltp"": 57653.8, ""return_pct"": 0.7233609510873177, ""rs_vs_nifty"": 0.7233609510873177}, {""sector"": ""NIFTY_METAL"", ""ltp"": 13089.5, ""return_pct"": 0.5087055842435644, ""rs_vs_nifty"": 0.5087055842435644}, {""sector"": ""NIFTY_PSU_BANK"", ""ltp"": 8656.55, ""return_pct"": 0.45139916334499125, ""rs_vs_nifty"": 0.45139916334499125}, {""sector"": ""NIFTY_AUTO"", ""ltp"": 29285.1, ""return_pct"": 0.34160916074474595, ""rs_vs_nifty"": 0.34160916074474595}, {""sector"": ""NIFTY_PHARMA"", ""ltp"": 26377.45, ""return_pct"": 0.24188828675448418, ""rs_vs_nifty"": 0.24188828675448418}, {""sector"": ""NIFTY_INFRA"", ""ltp"": 9327.45, ""return_pct"": 0.23534342408564196, ""rs_vs_nifty"": 0.23534342408564196}, {""sector"": ""NIFTY_FMCG"", ""ltp"": 47572.7, ""return_pct"": 0.20811435336046888, ""rs_vs_nifty"": 0.20811435336046888}, {""sector"": ""NIFTY_ENERGY"", ""ltp"": 38166.2, ""return_pct"": 0.10950977653448116, ""rs_vs_nifty"": 0.10950977653448116}, {""sector"": ""NIFTY_HEALTHCARE"", ""ltp"": 16430.4, ""return_pct"": 0.10723337882629523, ""rs_vs_nifty"": 0.10723337882629523}]"
2026-08-20 11:18:12,NORMAL,24200.85,,0,24205.452895431343,,,False,True,"[[""NIFTY_MEDIA"", 1.2565741819670466, 1.2565741819670466], [""NIFTY_IT"", 1.1425078984853663, 1.1425078984853663], [""NIFTY_REALTY"", 1.0107779080806338, 1.0107779080806338]]",[],"[{""sector"": ""NIFTY_MEDIA"", ""ltp"": 1607.6, ""return_pct"": 1.2565741819670466, ""rs_vs_nifty"": 1.2565741819670466}, {""sector"": ""NIFTY_IT"", ""ltp"": 30780.75, ""return_pct"": 1.1425078984853663, ""rs_vs_nifty"": 1.1425078984853663}, {""sector"": ""NIFTY_REALTY"", ""ltp"": 904.4, ""return_pct"": 1.0107779080806338, ""rs_vs_nifty"": 1.0107779080806338}, {""sector"": ""NIFTY_FIN_SERVICE"", ""ltp"": 26252.1, ""return_pct"": 0.919155806712023, ""rs_vs_nifty"": 0.919155806712023}, {""sector"": ""NIFTY_BANK"", ""ltp"": 57651.15, ""return_pct"": 0.718731301237342, ""rs_vs_nifty"": 0.718731301237342}, {""sector"": ""NIFTY_METAL"", ""ltp"": 13089.25, ""return_pct"": 0.5067859405294377, ""rs_vs_nifty"": 0.5067859405294377}, {""sector"": ""NIFTY_PSU_BANK"", ""ltp"": 8655.25, ""return_pct"": 0.43631384426149084, ""rs_vs_nifty"": 0.43631384426149084}, {""sector"": ""NIFTY_AUTO"", ""ltp"": 29284.05, ""return_pct"": 0.3380114714891617, ""rs_vs_nifty"": 0.3380114714891617}, {""sector"": ""NIFTY_INFRA"", ""ltp"": 9327.6, ""return_pct"": 0.23695536534649853, ""rs_vs_nifty"": 0.23695536534649853}, {""sector"": ""NIFTY_PHARMA"", ""ltp"": 26374.8, ""return_pct"": 0.23181752540492062, ""rs_vs_nifty"": 0.23181752540492062}, {""sector"": ""NIFTY_FMCG"", ""ltp"": 47571.6, ""return_pct"": 0.20579729072184313, ""rs_vs_nifty"": 0.20579729072184313}, {""sector"": ""NIFTY_HEALTHCARE"", ""ltp"": 16431.5, ""return_pct"": 0.11393546500292899, ""rs_vs_nifty"": 0.11393546500292899}, {""sector"": ""NIFTY_ENERGY"", ""ltp"": 38164.75, ""return_pct"": 0.10570644297820142, ""rs_vs_nifty"": 0.10570644297820142}]"
