open,high,low,close,volume
402.0,404.0,392.75,399.95,9688.0
399.95,401.55,399.95,401.55,1452.0
401.55,401.55,399.05,399.05,1882.0
399.05,399.75,398.45,399.75,449.0
399.75,400.5,399.1,400.2,852.0
399.35,400.5,399.35,400.5,567.0
400.5,401.2,400.4,401.15,345.0
401.85,402.25,401.0,401.95,526.0
401.95,403.0,401.8,401.8,383.0
401.8,402.2,401.2,401.2,391.0
401.2,402.45,401.1,402.15,817.0
402.15,403.65,402.15,403.65,145.0
403.65,407.9,403.65,406.75,2942.0
406.75,408.4,405.85,406.8,2753.0
406.8,408.25,406.6,406.9,216.0
406.9,406.9,404.55,405.95,1096.0
405.95,405.95,405.0,405.25,306.0
405.25,406.4,405.25,406.2,587.0
406.25,406.45,406.15,406.15,42.0
406.15,406.95,405.75,406.65,236.0
406.65,407.1,406.65,407.1,110.0
407.1,407.1,406.0,406.45,125.0
406.45,406.7,406.15,406.15,27.0
406.15,406.15,405.8,405.8,314.0
405.8,405.9,405.15,405.85,382.0
405.85,405.85,405.0,405.0,654.0
405.0,405.0,404.0,404.0,31.0
404.0,404.0,404.0,404.0,0.0
404.0,404.85,404.0,404.85,70.0
404.35,404.5,404.3,404.5,56.0
404.5,404.9,404.0,404.9,282.0
404.9,404.9,404.0,404.05,44.0
401.85,403.05,401.85,402.2,1505.0
402.2,402.65,402.0,402.65,1030.0
402.65,403.0,400.1,400.1,1973.0
400.1,401.35,400.1,401.35,10.0
401.35,401.6,401.35,401.6,40.0
401.6,401.85,401.5,401.85,110.0
401.85,402.2,401.75,402.2,187.0
402.2,402.2,400.8,400.8,280.0
400.8,400.8,400.8,400.8,0.0
400.8,400.8,400.8,400.8,0.0
400.8,401.95,400.8,401.95,100.0
401.95,401.95,401.1,401.1,545.0
401.1,401.1,401.1,401.1,0.0
402.0,404.5,402.0,404.5,2877.0
